hotel,data,disponibilidade,minimo_de_noites
408,24/10/2017,1,1
408,25/10/2017,1,1
408,26/10/2017,1,1
408,27/10/2017,0,1
408,28/10/2017,0,1
408,29/10/2017,1,3
408,30/10/2017,0,1
409,1/10/2017,1,1
409,2/10/2017,1,1
409,3/10/2017,0,1
409,4/10/2017,0,1
409,5/10/2017,1,1
409,6/10/2017,0,1
409,7/10/2017,1,1
409,8/10/2017,0,1
409,9/10/2017,0,1
409,10/10/2017,1,1
409,11/10/2017,1,1
409,12/10/2017,0,1
409,13/10/2017,1,1
409,14/10/2017,1,1
409,15/10/2017,0,3
409,16/10/2017,0,1
409,17/10/2017,1,1
409,18/10/2017,1,1
409,19/10/2017,1,1
409,20/10/2017,0,1
409,21/10/2017,1,1
409,22/10/2017,1,1
409,23/10/2017,0,1
409,24/10/2017,0,2
409,25/10/2017,1,1
409,26/10/2017,1,1
409,27/10/2017,0,1
409,28/10/2017,0,1
409,29/10/2017,0,1
409,30/10/2017,1,1
410,1/10/2017,1,1
410,2/10/2017,1,1
410,3/10/2017,0,1
410,4/10/2017,0,1
410,5/10/2017,1,1
410,6/10/2017,1,1
410,7/10/2017,1,1
410,8/10/2017,1,1
410,9/10/2017,0,1
410,10/10/2017,0,1
410,11/10/2017,0,1
410,12/10/2017,0,1
410,13/10/2017,1,1
410,14/10/2017,1,1
410,15/10/2017,1,1
410,16/10/2017,1,1
410,17/10/2017,0,1
410,18/10/2017,1,1
410,19/10/2017,0,1
410,20/10/2017,1,1
410,21/10/2017,1,1
410,22/10/2017,0,1
410,23/10/2017,1,1
410,24/10/2017,1,1
410,25/10/2017,0,1
410,26/10/2017,1,1
410,27/10/2017,0,1
410,28/10/2017,1,1
410,29/10/2017,0,1
410,30/10/2017,0,1
411,1/10/2017,0,1
411,2/10/2017,0,1
411,3/10/2017,0,1
411,4/10/2017,0,1
411,5/10/2017,1,1
411,6/10/2017,0,1
411,7/10/2017,0,1
411,8/10/2017,0,1
411,9/10/2017,1,1
411,10/10/2017,1,1
411,11/10/2017,0,1
411,12/10/2017,0,1
411,13/10/2017,1,1
411,14/10/2017,1,1
411,15/10/2017,0,3
411,16/10/2017,1,1
411,17/10/2017,0,1
411,18/10/2017,0,1
411,19/10/2017,1,1
411,20/10/2017,0,1
411,21/10/2017,0,1
411,22/10/2017,1,1
411,23/10/2017,1,1
411,24/10/2017,0,2
411,25/10/2017,1,1
411,26/10/2017,0,1
411,27/10/2017,1,1
411,28/10/2017,1,1
411,29/10/2017,0,1
411,30/10/2017,0,1
412,1/10/2017,1,1
412,2/10/2017,1,1
412,3/10/2017,0,1
412,4/10/2017,0,1
412,5/10/2017,0,1
412,6/10/2017,0,1
412,7/10/2017,0,1
412,8/10/2017,0,1
412,9/10/2017,0,1
412,10/10/2017,1,1
412,11/10/2017,1,1
412,12/10/2017,1,1
412,13/10/2017,0,1
412,14/10/2017,1,1
412,15/10/2017,0,3
412,16/10/2017,1,1
412,17/10/2017,0,1
412,18/10/2017,0,1
412,19/10/2017,1,1
412,20/10/2017,0,1
412,21/10/2017,0,1
412,22/10/2017,1,1
412,23/10/2017,1,1
412,24/10/2017,1,1
412,25/10/2017,0,1
412,26/10/2017,0,1
412,27/10/2017,1,1
412,28/10/2017,0,1
412,29/10/2017,0,1
412,30/10/2017,0,1
413,1/10/2017,1,1
413,2/10/2017,1,1
413,3/10/2017,1,1
413,4/10/2017,1,1
413,5/10/2017,0,1
413,6/10/2017,1,1
413,7/10/2017,0,1
413,8/10/2017,1,1
413,9/10/2017,0,1
413,10/10/2017,1,1
413,11/10/2017,1,1
413,12/10/2017,1,1
413,13/10/2017,0,1
413,14/10/2017,0,1
413,15/10/2017,0,3
413,16/10/2017,0,1
413,17/10/2017,1,1
413,18/10/2017,1,1
413,19/10/2017,0,1
413,20/10/2017,0,1
413,21/10/2017,1,1
413,22/10/2017,1,1
413,23/10/2017,1,1
413,24/10/2017,0,2
413,25/10/2017,0,1
413,26/10/2017,0,1
413,27/10/2017,0,1
413,28/10/2017,1,1
413,29/10/2017,1,3
413,30/10/2017,1,1
414,1/10/2017,0,1
414,2/10/2017,0,1
414,3/10/2017,0,1
414,4/10/2017,0,1
414,5/10/2017,0,1
414,6/10/2017,1,1
414,7/10/2017,1,1
414,8/10/2017,1,1
414,9/10/2017,0,1
414,10/10/2017,0,1
414,11/10/2017,0,1
414,12/10/2017,0,1
414,13/10/2017,1,1
414,14/10/2017,0,1
414,15/10/2017,1,1
414,16/10/2017,1,1
414,17/10/2017,0,1
414,18/10/2017,0,1
414,19/10/2017,0,1
414,20/10/2017,0,1
414,21/10/2017,1,1
414,22/10/2017,0,1
414,23/10/2017,1,1
414,24/10/2017,1,1
414,25/10/2017,1,1
414,26/10/2017,0,1
414,27/10/2017,1,1
414,28/10/2017,1,1
414,29/10/2017,0,1
414,30/10/2017,0,1
415,1/10/2017,0,1
415,2/10/2017,0,1
415,3/10/2017,1,1
415,4/10/2017,0,1
415,5/10/2017,1,1
415,6/10/2017,1,1
415,7/10/2017,1,1
415,8/10/2017,1,1
415,9/10/2017,1,1
415,10/10/2017,1,1
415,11/10/2017,1,1
415,12/10/2017,0,1
415,13/10/2017,0,1
415,14/10/2017,1,1
415,15/10/2017,1,1
415,16/10/2017,0,1
415,17/10/2017,1,1
415,18/10/2017,1,1
415,19/10/2017,1,1
415,20/10/2017,0,1
415,21/10/2017,0,1
415,22/10/2017,1,1
415,23/10/2017,1,1
415,24/10/2017,0,2
415,25/10/2017,1,1
415,26/10/2017,0,1
415,27/10/2017,1,1
415,28/10/2017,0,1
415,29/10/2017,1,3
415,30/10/2017,1,1
416,1/10/2017,0,1
416,2/10/2017,1,1
416,3/10/2017,1,1
416,4/10/2017,1,1
416,5/10/2017,0,1
416,6/10/2017,0,1
416,7/10/2017,0,1
416,8/10/2017,0,1
416,9/10/2017,0,1
416,10/10/2017,0,1
416,11/10/2017,0,1
416,12/10/2017,1,1
416,13/10/2017,0,1
416,14/10/2017,1,1
416,15/10/2017,1,1
416,16/10/2017,1,1
416,17/10/2017,1,1
416,18/10/2017,1,1
416,19/10/2017,1,1
416,20/10/2017,0,1
416,21/10/2017,1,1
416,22/10/2017,0,1
416,23/10/2017,1,1
416,24/10/2017,0,2
416,25/10/2017,1,1
416,26/10/2017,0,1
416,27/10/2017,0,1
416,28/10/2017,1,1
416,29/10/2017,0,1
416,30/10/2017,1,1
417,1/10/2017,0,1
417,2/10/2017,1,1
417,3/10/2017,0,1
417,4/10/2017,1,1
417,5/10/2017,1,1
417,6/10/2017,0,1
417,7/10/2017,0,1
417,8/10/2017,0,1
417,9/10/2017,1,1
417,10/10/2017,1,1
417,11/10/2017,0,1
417,12/10/2017,0,1
417,13/10/2017,0,1
417,14/10/2017,1,1
417,15/10/2017,0,3
417,16/10/2017,1,1
417,17/10/2017,1,1
417,18/10/2017,0,1
417,19/10/2017,1,1
417,20/10/2017,1,1
417,21/10/2017,1,1
417,22/10/2017,1,1
417,23/10/2017,0,1
417,24/10/2017,0,2
417,25/10/2017,0,1
417,26/10/2017,1,1
417,27/10/2017,0,1
417,28/10/2017,0,1
417,29/10/2017,1,3
417,30/10/2017,1,1
418,1/10/2017,0,1
418,2/10/2017,1,1
418,3/10/2017,1,1
418,4/10/2017,0,1
418,5/10/2017,0,1
418,6/10/2017,1,1
418,7/10/2017,0,1
418,8/10/2017,1,1
418,9/10/2017,1,1
418,10/10/2017,1,1
418,11/10/2017,0,1
418,12/10/2017,1,1
418,13/10/2017,1,1
418,14/10/2017,1,1
418,15/10/2017,1,1
418,16/10/2017,1,1
418,17/10/2017,0,1
418,18/10/2017,1,1
418,19/10/2017,1,1
418,20/10/2017,1,1
418,21/10/2017,1,1
418,22/10/2017,1,1
418,23/10/2017,1,1
418,24/10/2017,0,2
418,25/10/2017,0,1
418,26/10/2017,1,1
418,27/10/2017,0,1
418,28/10/2017,1,1
418,29/10/2017,0,1
418,30/10/2017,0,1
419,1/10/2017,0,1
419,2/10/2017,1,1
419,3/10/2017,1,1
419,4/10/2017,0,1
419,5/10/2017,1,1
419,6/10/2017,0,1
419,7/10/2017,1,1
419,8/10/2017,0,1
419,9/10/2017,1,1
419,10/10/2017,1,1
419,11/10/2017,0,1
419,12/10/2017,1,1
419,13/10/2017,0,1
419,14/10/2017,1,1
419,15/10/2017,1,1
419,16/10/2017,1,1
419,17/10/2017,1,1
419,18/10/2017,1,1
419,19/10/2017,1,1
419,20/10/2017,1,1
419,21/10/2017,1,1
419,22/10/2017,1,1
419,23/10/2017,0,1
419,24/10/2017,0,2
419,25/10/2017,1,1
419,26/10/2017,0,1
419,27/10/2017,1,1
419,28/10/2017,1,1
419,29/10/2017,0,1
419,30/10/2017,1,1
420,1/10/2017,1,1
420,2/10/2017,1,1
420,3/10/2017,1,1
420,4/10/2017,0,1
420,5/10/2017,0,1
420,6/10/2017,0,1
420,7/10/2017,0,1
420,8/10/2017,0,1
420,9/10/2017,1,1
420,10/10/2017,0,1
420,11/10/2017,1,1
420,12/10/2017,0,1
420,13/10/2017,0,1
420,14/10/2017,0,1
420,15/10/2017,1,1
420,16/10/2017,0,1
420,17/10/2017,1,1
420,18/10/2017,0,1
420,19/10/2017,1,1
420,20/10/2017,0,1
420,21/10/2017,0,1
420,22/10/2017,1,1
420,23/10/2017,0,1
420,24/10/2017,0,2
420,25/10/2017,0,1
420,26/10/2017,0,1
420,27/10/2017,0,1
420,28/10/2017,0,1
420,29/10/2017,1,3
420,30/10/2017,0,1
421,1/10/2017,1,1
421,2/10/2017,1,1
421,3/10/2017,0,1
421,4/10/2017,1,1
421,5/10/2017,0,1
421,6/10/2017,0,1
421,7/10/2017,0,1
421,8/10/2017,1,1
421,9/10/2017,1,1
421,10/10/2017,0,1
421,11/10/2017,1,1
421,12/10/2017,1,1
421,13/10/2017,1,1
421,14/10/2017,1,1
421,15/10/2017,0,3
421,16/10/2017,1,1
421,17/10/2017,1,1
421,18/10/2017,0,1
421,19/10/2017,1,1
421,20/10/2017,0,1
421,21/10/2017,1,1
421,22/10/2017,0,1
421,23/10/2017,0,1
421,24/10/2017,0,2
421,25/10/2017,1,1
421,26/10/2017,0,1
421,27/10/2017,1,1
421,28/10/2017,0,1
421,29/10/2017,1,3
421,30/10/2017,1,1
422,1/10/2017,1,1
422,2/10/2017,1,1
422,3/10/2017,0,1
422,4/10/2017,1,1
422,5/10/2017,1,1
422,6/10/2017,0,1
422,7/10/2017,0,1
422,8/10/2017,0,1
422,9/10/2017,1,1
422,10/10/2017,1,1
422,11/10/2017,0,1
422,12/10/2017,0,1
422,13/10/2017,1,1
422,14/10/2017,1,1
422,15/10/2017,1,1
422,16/10/2017,1,1
422,17/10/2017,1,1
422,18/10/2017,0,1
422,19/10/2017,0,1
422,20/10/2017,0,1
422,21/10/2017,0,1
422,22/10/2017,0,1
422,23/10/2017,1,1
422,24/10/2017,1,1
422,25/10/2017,1,1
422,26/10/2017,1,1
422,27/10/2017,0,1
422,28/10/2017,0,1
422,29/10/2017,1,3
422,30/10/2017,1,1
423,1/10/2017,1,1
423,2/10/2017,1,1
423,3/10/2017,0,1
423,4/10/2017,1,1
423,5/10/2017,0,1
423,6/10/2017,0,1
423,7/10/2017,0,1
423,8/10/2017,1,1
423,9/10/2017,1,1
423,10/10/2017,0,1
423,11/10/2017,0,1
423,12/10/2017,1,1
423,13/10/2017,0,1
423,14/10/2017,1,1
423,15/10/2017,1,1
423,16/10/2017,1,1
423,17/10/2017,1,1
423,18/10/2017,1,1
423,19/10/2017,1,1
423,20/10/2017,0,1
423,21/10/2017,1,1
423,22/10/2017,1,1
423,23/10/2017,0,1
423,24/10/2017,0,2
423,25/10/2017,1,1
423,26/10/2017,0,1
423,27/10/2017,0,1
423,28/10/2017,0,1
423,29/10/2017,0,1
423,30/10/2017,0,1
424,1/10/2017,1,1
424,2/10/2017,1,1
424,3/10/2017,1,1
424,4/10/2017,0,1
424,5/10/2017,0,1
424,6/10/2017,0,1
424,7/10/2017,1,1
424,8/10/2017,1,1
424,9/10/2017,0,1
424,10/10/2017,0,1
424,11/10/2017,1,1
424,12/10/2017,0,1
424,13/10/2017,0,1
424,14/10/2017,1,1
424,15/10/2017,0,3
424,16/10/2017,1,1
424,17/10/2017,1,1
424,18/10/2017,1,1
424,19/10/2017,0,1
424,20/10/2017,0,1
424,21/10/2017,0,1
424,22/10/2017,1,1
424,23/10/2017,0,1
424,24/10/2017,1,1
424,25/10/2017,1,1
424,26/10/2017,0,1
424,27/10/2017,1,1
424,28/10/2017,1,1
424,29/10/2017,1,3
424,30/10/2017,1,1
425,1/10/2017,1,1
425,2/10/2017,1,1
425,3/10/2017,1,1
425,4/10/2017,1,1
425,5/10/2017,1,1
425,6/10/2017,1,1
425,7/10/2017,1,1
425,8/10/2017,1,1
425,9/10/2017,1,1
425,10/10/2017,0,1
425,11/10/2017,1,1
425,12/10/2017,1,1
425,13/10/2017,1,1
425,14/10/2017,1,1
425,15/10/2017,1,1
425,16/10/2017,0,1
425,17/10/2017,0,1
425,18/10/2017,0,1
425,19/10/2017,1,1
425,20/10/2017,0,1
425,21/10/2017,0,1
425,22/10/2017,1,1
425,23/10/2017,0,1
425,24/10/2017,1,1
425,25/10/2017,1,1
425,26/10/2017,1,1
425,27/10/2017,1,1
425,28/10/2017,0,1
425,29/10/2017,1,3
425,30/10/2017,0,1
426,1/10/2017,1,1
426,2/10/2017,1,1
426,3/10/2017,1,1
426,4/10/2017,0,1
426,5/10/2017,1,1
426,6/10/2017,0,1
426,7/10/2017,1,1
426,8/10/2017,1,1
426,9/10/2017,0,1
426,10/10/2017,1,1
426,11/10/2017,1,1
426,12/10/2017,0,1
426,13/10/2017,1,1
426,14/10/2017,0,1
426,15/10/2017,1,1
426,16/10/2017,0,1
426,17/10/2017,1,1
426,18/10/2017,1,1
426,19/10/2017,1,1
426,20/10/2017,1,1
426,21/10/2017,0,1
426,22/10/2017,0,1
426,23/10/2017,0,1
426,24/10/2017,1,1
426,25/10/2017,1,1
426,26/10/2017,1,1
426,27/10/2017,0,1
426,28/10/2017,1,1
426,29/10/2017,1,3
426,30/10/2017,0,1
427,1/10/2017,1,1
427,2/10/2017,0,1
427,3/10/2017,0,1
427,4/10/2017,1,1
427,5/10/2017,1,1
427,6/10/2017,1,1
427,7/10/2017,0,1
427,8/10/2017,0,1
427,9/10/2017,1,1
427,10/10/2017,1,1
427,11/10/2017,0,1
427,12/10/2017,1,1
427,13/10/2017,1,1
427,14/10/2017,0,1
427,15/10/2017,0,3
427,16/10/2017,0,1
427,17/10/2017,0,1
427,18/10/2017,1,1
427,19/10/2017,1,1
427,20/10/2017,0,1
427,21/10/2017,1,1
427,22/10/2017,1,1
427,23/10/2017,1,1
427,24/10/2017,0,2
427,25/10/2017,1,1
427,26/10/2017,0,1
427,27/10/2017,0,1
427,28/10/2017,1,1
427,29/10/2017,0,1
427,30/10/2017,1,1
428,1/10/2017,1,1
428,2/10/2017,0,1
428,3/10/2017,0,1
428,4/10/2017,1,1
428,5/10/2017,0,1
428,6/10/2017,1,1
428,7/10/2017,1,1
428,8/10/2017,1,1
428,9/10/2017,1,1
428,10/10/2017,1,1
428,11/10/2017,1,1
428,12/10/2017,0,1
428,13/10/2017,1,1
428,14/10/2017,0,1
428,15/10/2017,0,3
428,16/10/2017,0,1
428,17/10/2017,1,1
428,18/10/2017,1,1
428,19/10/2017,1,1
428,20/10/2017,0,1
428,21/10/2017,1,1
428,22/10/2017,0,1
428,23/10/2017,1,1
428,24/10/2017,0,2
428,25/10/2017,1,1
428,26/10/2017,1,1
428,27/10/2017,0,1
428,28/10/2017,0,1
428,29/10/2017,0,1
428,30/10/2017,1,1
429,1/10/2017,0,1
429,2/10/2017,1,1
429,3/10/2017,1,1
429,4/10/2017,0,1
429,5/10/2017,1,1
429,6/10/2017,0,1
429,7/10/2017,0,1
429,8/10/2017,1,1
429,9/10/2017,1,1
429,10/10/2017,1,1
429,11/10/2017,0,1
429,12/10/2017,1,1
429,13/10/2017,0,1
429,14/10/2017,0,1
429,15/10/2017,1,1
429,16/10/2017,1,1
429,17/10/2017,1,1
429,18/10/2017,1,1
429,19/10/2017,1,1
429,20/10/2017,0,1
429,21/10/2017,1,1
429,22/10/2017,0,1
429,23/10/2017,1,1
429,24/10/2017,1,1
429,25/10/2017,1,1
429,26/10/2017,1,1
429,27/10/2017,0,1
429,28/10/2017,0,1
429,29/10/2017,0,1
429,30/10/2017,1,1
430,1/10/2017,0,1
430,2/10/2017,1,1
430,3/10/2017,1,1
430,4/10/2017,1,1
430,5/10/2017,0,1
430,6/10/2017,0,1
430,7/10/2017,0,1
430,8/10/2017,1,1
430,9/10/2017,1,1
430,10/10/2017,1,1
430,11/10/2017,1,1
430,12/10/2017,1,1
430,13/10/2017,1,1
430,14/10/2017,0,1
430,15/10/2017,1,1
430,16/10/2017,0,1
430,17/10/2017,1,1
430,18/10/2017,0,1
430,19/10/2017,0,1
430,20/10/2017,1,1
430,21/10/2017,1,1
430,22/10/2017,0,1
430,23/10/2017,0,1
430,24/10/2017,0,2
430,25/10/2017,0,1
430,26/10/2017,0,1
430,27/10/2017,0,1
430,28/10/2017,1,1
430,29/10/2017,0,1
430,30/10/2017,1,1
431,1/10/2017,1,1
431,2/10/2017,0,1
431,3/10/2017,0,1
431,4/10/2017,0,1
431,5/10/2017,0,1
431,6/10/2017,1,1
431,7/10/2017,1,1
431,8/10/2017,0,1
431,9/10/2017,0,1
431,10/10/2017,0,1
431,11/10/2017,1,1
431,12/10/2017,1,1
431,13/10/2017,0,1
431,14/10/2017,0,1
431,15/10/2017,0,3
431,16/10/2017,0,1
431,17/10/2017,0,1
431,18/10/2017,1,1
431,19/10/2017,1,1
431,20/10/2017,0,1
431,21/10/2017,0,1
431,22/10/2017,1,1
431,23/10/2017,0,1
431,24/10/2017,1,1
431,25/10/2017,0,1
431,26/10/2017,1,1
431,27/10/2017,1,1
431,28/10/2017,0,1
431,29/10/2017,1,3
431,30/10/2017,1,1
432,1/10/2017,0,1
432,2/10/2017,1,1
432,3/10/2017,1,1
432,4/10/2017,1,1
432,5/10/2017,0,1
432,6/10/2017,1,1
432,7/10/2017,1,1
432,8/10/2017,1,1
432,9/10/2017,0,1
432,10/10/2017,1,1
432,11/10/2017,0,1
432,12/10/2017,1,1
432,13/10/2017,0,1
432,14/10/2017,1,1
432,15/10/2017,1,1
432,16/10/2017,0,1
432,17/10/2017,1,1
432,18/10/2017,0,1
432,19/10/2017,0,1
432,20/10/2017,1,1
432,21/10/2017,0,1
432,22/10/2017,0,1
432,23/10/2017,1,1
432,24/10/2017,1,1
432,25/10/2017,1,1
432,26/10/2017,1,1
432,27/10/2017,1,1
432,28/10/2017,1,1
432,29/10/2017,0,1
432,30/10/2017,0,1
433,1/10/2017,1,1
433,2/10/2017,1,1
433,3/10/2017,0,1
433,4/10/2017,0,1
433,5/10/2017,0,1
433,6/10/2017,0,1
433,7/10/2017,0,1
433,8/10/2017,1,1
433,9/10/2017,0,1
433,10/10/2017,1,1
433,11/10/2017,1,1
433,12/10/2017,1,1
433,13/10/2017,1,1
433,14/10/2017,0,1
433,15/10/2017,0,3
433,16/10/2017,1,1
433,17/10/2017,0,1
433,18/10/2017,1,1
433,19/10/2017,1,1
433,20/10/2017,1,1
433,21/10/2017,1,1
433,22/10/2017,0,1
433,23/10/2017,1,1
433,24/10/2017,0,2
433,25/10/2017,0,1
433,26/10/2017,1,1
433,27/10/2017,1,1
433,28/10/2017,0,1
433,29/10/2017,1,3
433,30/10/2017,0,1
434,1/10/2017,0,1
434,2/10/2017,0,1
434,3/10/2017,0,1
434,4/10/2017,1,1
434,5/10/2017,0,1
434,6/10/2017,1,1
434,7/10/2017,0,1
434,8/10/2017,0,1
434,9/10/2017,0,1
434,10/10/2017,1,1
434,11/10/2017,0,1
434,12/10/2017,1,1
434,13/10/2017,0,1
434,14/10/2017,1,1
434,15/10/2017,1,1
434,16/10/2017,1,1
434,17/10/2017,1,1
434,18/10/2017,0,1
434,19/10/2017,1,1
434,20/10/2017,1,1
434,21/10/2017,0,1
434,22/10/2017,0,1
434,23/10/2017,1,1
434,24/10/2017,0,2
434,25/10/2017,0,1
434,26/10/2017,1,1
434,27/10/2017,1,1
434,28/10/2017,0,1
434,29/10/2017,0,1
434,30/10/2017,0,1
435,1/10/2017,1,1
435,2/10/2017,0,1
435,3/10/2017,1,1
435,4/10/2017,0,1
435,5/10/2017,1,1
435,6/10/2017,1,1
435,7/10/2017,0,1
435,8/10/2017,0,1
435,9/10/2017,0,1
435,10/10/2017,0,1
435,11/10/2017,0,1
435,12/10/2017,1,1
435,13/10/2017,0,1
435,14/10/2017,0,1
435,15/10/2017,0,3
435,16/10/2017,1,1
435,17/10/2017,0,1
435,18/10/2017,1,1
435,19/10/2017,0,1
435,20/10/2017,0,1
435,21/10/2017,1,1
435,22/10/2017,1,1
435,23/10/2017,0,1
435,24/10/2017,1,1
435,25/10/2017,0,1
435,26/10/2017,1,1
435,27/10/2017,1,1
435,28/10/2017,1,1
435,29/10/2017,1,3
435,30/10/2017,0,1
436,1/10/2017,1,1
436,2/10/2017,1,1
436,3/10/2017,0,1
436,4/10/2017,1,1
436,5/10/2017,1,1
436,6/10/2017,0,1
436,7/10/2017,1,1
436,8/10/2017,1,1
436,9/10/2017,1,1
436,10/10/2017,1,1
436,11/10/2017,1,1
436,12/10/2017,1,1
436,13/10/2017,1,1
436,14/10/2017,1,1
436,15/10/2017,0,3
436,16/10/2017,1,1
436,17/10/2017,1,1
436,18/10/2017,0,1
436,19/10/2017,1,1
436,20/10/2017,0,1
436,21/10/2017,1,1
436,22/10/2017,0,1
436,23/10/2017,1,1
436,24/10/2017,0,2
436,25/10/2017,0,1
436,26/10/2017,1,1
436,27/10/2017,0,1
436,28/10/2017,0,1
436,29/10/2017,1,3
436,30/10/2017,0,1
437,1/10/2017,1,1
437,2/10/2017,0,1
437,3/10/2017,1,1
437,4/10/2017,1,1
437,5/10/2017,1,1
437,6/10/2017,0,1
437,7/10/2017,0,1
437,8/10/2017,0,1
437,9/10/2017,1,1
437,10/10/2017,1,1
437,11/10/2017,0,1
437,12/10/2017,0,1
437,13/10/2017,0,1
437,14/10/2017,1,1
437,15/10/2017,0,3
437,16/10/2017,1,1
437,17/10/2017,0,1
437,18/10/2017,1,1
437,19/10/2017,1,1
437,20/10/2017,0,1
437,21/10/2017,0,1
437,22/10/2017,1,1
437,23/10/2017,1,1
437,24/10/2017,0,2
437,25/10/2017,1,1
437,26/10/2017,0,1
437,27/10/2017,0,1
437,28/10/2017,1,1
437,29/10/2017,0,1
437,30/10/2017,1,1
438,1/10/2017,0,1
438,2/10/2017,0,1
438,3/10/2017,1,1
438,4/10/2017,1,1
438,5/10/2017,0,1
438,6/10/2017,0,1
438,7/10/2017,1,1
438,8/10/2017,1,1
438,9/10/2017,1,1
438,10/10/2017,0,1
438,11/10/2017,1,1
438,12/10/2017,0,1
438,13/10/2017,1,1
438,14/10/2017,0,1
438,15/10/2017,1,1
438,16/10/2017,1,1
438,17/10/2017,1,1
438,18/10/2017,0,1
438,19/10/2017,1,1
438,20/10/2017,1,1
438,21/10/2017,0,1
438,22/10/2017,0,1
438,23/10/2017,1,1
438,24/10/2017,0,2
438,25/10/2017,1,1
438,26/10/2017,0,1
438,27/10/2017,1,1
438,28/10/2017,0,1
438,29/10/2017,0,1
438,30/10/2017,1,1
439,1/10/2017,0,1
439,2/10/2017,0,1
439,3/10/2017,0,1
439,4/10/2017,0,1
439,5/10/2017,0,1
439,6/10/2017,1,1
439,7/10/2017,0,1
439,8/10/2017,1,1
439,9/10/2017,1,1
439,10/10/2017,1,1
439,11/10/2017,0,1
439,12/10/2017,1,1
439,13/10/2017,1,1
439,14/10/2017,0,1
439,15/10/2017,0,3
439,16/10/2017,0,1
439,17/10/2017,0,1
439,18/10/2017,1,1
439,19/10/2017,1,1
439,20/10/2017,1,1
439,21/10/2017,0,1
439,22/10/2017,1,1
439,23/10/2017,0,1
439,24/10/2017,0,2
439,25/10/2017,0,1
439,26/10/2017,0,1
439,27/10/2017,1,1
439,28/10/2017,1,1
439,29/10/2017,0,1
439,30/10/2017,0,1
440,1/10/2017,0,1
440,2/10/2017,1,1
440,3/10/2017,0,1
440,4/10/2017,0,1
440,5/10/2017,0,1
440,6/10/2017,0,1
440,7/10/2017,0,1
440,8/10/2017,0,1
440,9/10/2017,1,1
440,10/10/2017,0,1
440,11/10/2017,0,1
440,12/10/2017,0,1
440,13/10/2017,1,1
440,14/10/2017,1,1
440,15/10/2017,1,1
440,16/10/2017,1,1
440,17/10/2017,0,1
440,18/10/2017,1,1
440,19/10/2017,0,1
440,20/10/2017,1,1
440,21/10/2017,0,1
440,22/10/2017,0,1
440,23/10/2017,1,1
440,24/10/2017,1,1
440,25/10/2017,0,1
440,26/10/2017,1,1
440,27/10/2017,1,1
440,28/10/2017,1,1
440,29/10/2017,1,3
440,30/10/2017,1,1
441,1/10/2017,0,1
441,2/10/2017,0,1
441,3/10/2017,0,1
441,4/10/2017,1,1
441,5/10/2017,0,1
441,6/10/2017,0,1
441,7/10/2017,1,1
441,8/10/2017,1,1
441,9/10/2017,0,1
441,10/10/2017,0,1
441,11/10/2017,0,1
441,12/10/2017,0,1
441,13/10/2017,1,1
441,14/10/2017,1,1
441,15/10/2017,0,3
441,16/10/2017,1,1
441,17/10/2017,0,1
441,18/10/2017,1,1
441,19/10/2017,0,1
441,20/10/2017,0,1
441,21/10/2017,1,1
441,22/10/2017,0,1
441,23/10/2017,0,1
441,24/10/2017,0,2
441,25/10/2017,1,1
441,26/10/2017,1,1
441,27/10/2017,1,1
441,28/10/2017,0,1
441,29/10/2017,1,3
441,30/10/2017,0,1
442,1/10/2017,0,1
442,2/10/2017,1,1
442,3/10/2017,0,1
442,4/10/2017,0,1
442,5/10/2017,0,1
442,6/10/2017,0,1
442,7/10/2017,0,1
442,8/10/2017,0,1
442,9/10/2017,1,1
442,10/10/2017,1,1
442,11/10/2017,0,1
442,12/10/2017,0,1
442,13/10/2017,0,1
442,14/10/2017,1,1
442,15/10/2017,1,1
442,16/10/2017,1,1
442,17/10/2017,0,1
442,18/10/2017,1,1
442,19/10/2017,1,1
442,20/10/2017,1,1
442,21/10/2017,1,1
442,22/10/2017,1,1
442,23/10/2017,1,1
442,24/10/2017,0,2
442,25/10/2017,0,1
442,26/10/2017,0,1
442,27/10/2017,1,1
442,28/10/2017,1,1
442,29/10/2017,1,3
442,30/10/2017,0,1
443,1/10/2017,0,1
443,2/10/2017,0,1
443,3/10/2017,0,1
443,4/10/2017,0,1
443,5/10/2017,0,1
443,6/10/2017,0,1
443,7/10/2017,1,1
443,8/10/2017,1,1
443,9/10/2017,0,1
443,10/10/2017,0,1
443,11/10/2017,0,1
443,12/10/2017,1,1
443,13/10/2017,0,1
443,14/10/2017,1,1
443,15/10/2017,0,3
443,16/10/2017,1,1
443,17/10/2017,0,1
443,18/10/2017,0,1
443,19/10/2017,0,1
443,20/10/2017,0,1
443,21/10/2017,0,1
443,22/10/2017,0,1
443,23/10/2017,0,1
443,24/10/2017,0,2
443,25/10/2017,1,1
443,26/10/2017,0,1
443,27/10/2017,1,1
443,28/10/2017,0,1
443,29/10/2017,1,3
443,30/10/2017,0,1
444,1/10/2017,0,1
444,2/10/2017,1,1
444,3/10/2017,0,1
444,4/10/2017,0,1
444,5/10/2017,0,1
444,6/10/2017,1,1
444,7/10/2017,0,1
444,8/10/2017,1,1
444,9/10/2017,1,1
444,10/10/2017,1,1
444,11/10/2017,0,1
444,12/10/2017,0,1
444,13/10/2017,1,1
444,14/10/2017,0,1
444,15/10/2017,1,1
444,16/10/2017,1,1
444,17/10/2017,0,1
444,18/10/2017,1,1
